order_id,order_ts,order_date,customer_id,customer_name,segment,region,channel,line_no,product_id,product_name,product_category,quantity,unit_price,line_total,currency
O104346,2026-02-17T18:47:21,2026-02-17,C0235,Customer 0235,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,203.97,203.97,USD
O104347,2026-02-17T09:27:49,2026-02-17,C0075,Customer 0075,Consumer,NE,mobile,1,P310,Training Package,service,1,296.07,296.07,USD
O104348,2026-02-17T19:29:05,2026-02-17,C0203,Customer 0203,SMB,SW,mobile,1,P200,Analytics Add-on,addon,2,39.61,79.22,USD
O104349,2026-02-17T10:09:54,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,1,P200,Analytics Add-on,addon,2,39.23,78.46,USD
O104349,2026-02-17T10:09:54,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,2,P210,Automation Add-on,addon,1,56.73,56.73,USD
O104350,2026-02-17T17:10:41,2026-02-17,C0188,Customer 0188,Mid-Market,SW,mobile,1,P310,Training Package,service,1,300.14,300.14,USD
O104350,2026-02-17T17:10:41,2026-02-17,C0188,Customer 0188,Mid-Market,SW,mobile,2,P110,Professional Subscription,subscription,1,79.42,79.42,USD
O104351,2026-02-17T17:53:20,2026-02-17,C0190,Customer 0190,Consumer,W,web,1,P200,Analytics Add-on,addon,2,39.40,78.80,USD
O104352,2026-02-17T11:05:29,2026-02-17,C0059,Customer 0059,Consumer,W,partner,1,P300,Implementation Package,service,1,465.55,465.55,USD
O104352,2026-02-17T11:05:29,2026-02-17,C0059,Customer 0059,Consumer,W,partner,2,P310,Training Package,service,1,316.41,316.41,USD
O104353,2026-02-17T10:51:01,2026-02-17,C0235,Customer 0235,Consumer,W,web,1,P200,Analytics Add-on,addon,1,36.11,36.11,USD
O104354,2026-02-17T17:02:27,2026-02-17,C0114,Customer 0114,Consumer,MW,mobile,1,P300,Implementation Package,service,1,488.62,488.62,USD
O104355,2026-02-17T11:34:37,2026-02-17,C0165,Customer 0165,Mid-Market,SE,web,1,P100,Starter Subscription,subscription,1,29.90,29.90,USD
O104355,2026-02-17T11:34:37,2026-02-17,C0165,Customer 0165,Mid-Market,SE,web,2,P300,Implementation Package,service,1,484.72,484.72,USD
O104356,2026-02-17T12:34:14,2026-02-17,C0112,Customer 0112,SMB,NE,partner,1,P100,Starter Subscription,subscription,1,30.16,30.16,USD
O104356,2026-02-17T12:34:14,2026-02-17,C0112,Customer 0112,SMB,NE,partner,2,P310,Training Package,service,1,317.36,317.36,USD
O104357,2026-02-17T16:15:58,2026-02-17,C0122,Customer 0122,Consumer,W,web,1,P310,Training Package,service,1,290.52,290.52,USD
O104357,2026-02-17T16:15:58,2026-02-17,C0122,Customer 0122,Consumer,W,web,2,P100,Starter Subscription,subscription,1,26.76,26.76,USD
O104358,2026-02-17T09:54:07,2026-02-17,C0201,Customer 0201,Consumer,NE,web,1,P100,Starter Subscription,subscription,1,28.95,28.95,USD
O104359,2026-02-17T11:45:23,2026-02-17,C0067,Customer 0067,SMB,NE,web,1,P300,Implementation Package,service,1,485.64,485.64,USD
O104360,2026-02-17T17:13:58,2026-02-17,C0197,Customer 0197,Mid-Market,SW,partner,1,P200,Analytics Add-on,addon,1,37.51,37.51,USD
O104361,2026-02-17T09:59:45,2026-02-17,C0009,Customer 0009,Consumer,NE,mobile,1,P100,Starter Subscription,subscription,1,27.66,27.66,USD
O104361,2026-02-17T09:59:45,2026-02-17,C0009,Customer 0009,Consumer,NE,mobile,2,P120,Enterprise Subscription,subscription,1,194.67,194.67,USD
O104362,2026-02-17T13:39:16,2026-02-17,C0098,Customer 0098,SMB,W,web,1,P210,Automation Add-on,addon,1,62.87,62.87,USD
O104363,2026-02-17T14:41:53,2026-02-17,C0201,Customer 0201,Consumer,NE,web,1,P200,Analytics Add-on,addon,1,37.43,37.43,USD
O104364,2026-02-17T20:23:21,2026-02-17,C0084,Customer 0084,Consumer,NE,web,1,P110,Professional Subscription,subscription,1,81.88,81.88,USD
O104365,2026-02-17T18:28:16,2026-02-17,C0233,Customer 0233,Mid-Market,SE,web,1,P120,Enterprise Subscription,subscription,1,202.67,202.67,USD
O104365,2026-02-17T18:28:16,2026-02-17,C0233,Customer 0233,Mid-Market,SE,web,2,P310,Training Package,service,1,302.86,302.86,USD
O104365,2026-02-17T18:28:16,2026-02-17,C0233,Customer 0233,Mid-Market,SE,web,3,P210,Automation Add-on,addon,1,62.21,62.21,USD
O104366,2026-02-17T08:44:16,2026-02-17,C0041,Customer 0041,Consumer,NE,web,1,P120,Enterprise Subscription,subscription,1,190.63,190.63,USD
O104366,2026-02-17T08:44:16,2026-02-17,C0041,Customer 0041,Consumer,NE,web,2,P100,Starter Subscription,subscription,1,31.17,31.17,USD
O104367,2026-02-17T20:51:57,2026-02-17,C0103,Customer 0103,Consumer,NE,mobile,1,P100,Starter Subscription,subscription,1,28.99,28.99,USD
O104368,2026-02-17T13:33:23,2026-02-17,C0062,Customer 0062,Consumer,SW,web,1,P310,Training Package,service,1,315.86,315.86,USD
O104369,2026-02-17T17:54:41,2026-02-17,C0167,Customer 0167,Consumer,NE,mobile,1,P110,Professional Subscription,subscription,1,84.20,84.20,USD
O104370,2026-02-17T15:39:04,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,1,P120,Enterprise Subscription,subscription,1,213.12,213.12,USD
O104370,2026-02-17T15:39:04,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,2,P200,Analytics Add-on,addon,2,39.66,79.32,USD
O104371,2026-02-17T19:47:52,2026-02-17,C0129,Customer 0129,Consumer,SE,mobile,1,P110,Professional Subscription,subscription,1,85.25,85.25,USD
O104371,2026-02-17T19:47:52,2026-02-17,C0129,Customer 0129,Consumer,SE,mobile,2,P200,Analytics Add-on,addon,1,39.90,39.90,USD
O104372,2026-02-17T16:50:10,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,1,P110,Professional Subscription,subscription,1,72.89,72.89,USD
O104372,2026-02-17T16:50:10,2026-02-17,C0174,Customer 0174,Mid-Market,SW,web,2,P100,Starter Subscription,subscription,1,29.86,29.86,USD
O104373,2026-02-17T12:11:50,2026-02-17,C0181,Customer 0181,SMB,W,mobile,1,P210,Automation Add-on,addon,2,59.42,118.84,USD
O104374,2026-02-17T16:06:10,2026-02-17,C0111,Customer 0111,Consumer,NE,mobile,1,P300,Implementation Package,service,1,480.12,480.12,USD
O104375,2026-02-17T18:31:50,2026-02-17,C0117,Customer 0117,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,31.30,31.30,USD
O104375,2026-02-17T18:31:50,2026-02-17,C0117,Customer 0117,Consumer,MW,web,2,P110,Professional Subscription,subscription,1,76.41,76.41,USD
O104376,2026-02-18T17:10:52,2026-02-18,C0029,Customer 0029,Consumer,MW,mobile,1,P120,Enterprise Subscription,subscription,1,183.47,183.47,USD
O104377,2026-02-18T19:39:11,2026-02-18,C0178,Customer 0178,Consumer,W,web,1,P200,Analytics Add-on,addon,1,37.01,37.01,USD
O104378,2026-02-18T10:02:57,2026-02-18,C0144,Customer 0144,Consumer,W,partner,1,P120,Enterprise Subscription,subscription,1,186.34,186.34,USD
O104378,2026-02-18T10:02:57,2026-02-18,C0144,Customer 0144,Consumer,W,partner,2,P210,Automation Add-on,addon,2,63.65,127.30,USD
O104379,2026-02-18T19:30:44,2026-02-18,C0181,Customer 0181,SMB,W,web,1,P300,Implementation Package,service,1,521.67,521.67,USD
O104379,2026-02-18T19:30:44,2026-02-18,C0181,Customer 0181,SMB,W,web,2,P100,Starter Subscription,subscription,1,31.32,31.32,USD
O104379,2026-02-18T19:30:44,2026-02-18,C0181,Customer 0181,SMB,W,web,3,P210,Automation Add-on,addon,2,60.82,121.64,USD
O104380,2026-02-18T13:52:24,2026-02-18,C0084,Customer 0084,Consumer,NE,web,1,P100,Starter Subscription,subscription,1,27.60,27.60,USD
O104380,2026-02-18T13:52:24,2026-02-18,C0084,Customer 0084,Consumer,NE,web,2,P310,Training Package,service,1,275.84,275.84,USD
O104381,2026-02-18T20:45:30,2026-02-18,C0171,Customer 0171,Consumer,NE,web,1,P200,Analytics Add-on,addon,2,39.56,79.12,USD
O104381,2026-02-18T20:45:30,2026-02-18,C0171,Customer 0171,Consumer,NE,web,2,P310,Training Package,service,1,285.16,285.16,USD
O104381,2026-02-18T20:45:30,2026-02-18,C0171,Customer 0171,Consumer,NE,web,3,P110,Professional Subscription,subscription,1,74.59,74.59,USD
O104382,2026-02-18T17:43:20,2026-02-18,C0084,Customer 0084,Consumer,NE,web,1,P120,Enterprise Subscription,subscription,1,185.12,185.12,USD
O104383,2026-02-18T11:20:21,2026-02-18,C0157,Customer 0157,Consumer,MW,web,1,P200,Analytics Add-on,addon,2,35.97,71.94,USD
O104384,2026-02-18T15:58:46,2026-02-18,C0074,Customer 0074,Mid-Market,NE,mobile,1,P110,Professional Subscription,subscription,1,78.03,78.03,USD
O104384,2026-02-18T15:58:46,2026-02-18,C0074,Customer 0074,Mid-Market,NE,mobile,2,P100,Starter Subscription,subscription,1,31.12,31.12,USD
O104385,2026-02-18T14:08:15,2026-02-18,C0153,Customer 0153,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,199.93,199.93,USD
O104386,2026-02-18T18:13:01,2026-02-18,C0148,Customer 0148,Consumer,SE,web,1,P110,Professional Subscription,subscription,1,78.25,78.25,USD
O104386,2026-02-18T18:13:01,2026-02-18,C0148,Customer 0148,Consumer,SE,web,2,P300,Implementation Package,service,1,476.57,476.57,USD
O104387,2026-02-18T12:17:02,2026-02-18,C0070,Customer 0070,SMB,W,mobile,1,P100,Starter Subscription,subscription,1,30.25,30.25,USD
O104387,2026-02-18T12:17:02,2026-02-18,C0070,Customer 0070,SMB,W,mobile,2,P310,Training Package,service,1,302.34,302.34,USD
O104387,2026-02-18T12:17:02,2026-02-18,C0070,Customer 0070,SMB,W,mobile,3,P110,Professional Subscription,subscription,1,80.92,80.92,USD
O104388,2026-02-18T09:01:24,2026-02-18,C0137,Customer 0137,Mid-Market,NE,web,1,P120,Enterprise Subscription,subscription,1,202.63,202.63,USD
O104389,2026-02-18T18:29:49,2026-02-18,C0137,Customer 0137,Mid-Market,NE,web,1,P310,Training Package,service,1,307.90,307.90,USD
O104389,2026-02-18T18:29:49,2026-02-18,C0137,Customer 0137,Mid-Market,NE,web,2,P300,Implementation Package,service,1,525.31,525.31,USD
O104390,2026-02-18T15:28:23,2026-02-18,C0088,Customer 0088,Consumer,SE,web,1,P120,Enterprise Subscription,subscription,1,197.29,197.29,USD
O104390,2026-02-18T15:28:23,2026-02-18,C0088,Customer 0088,Consumer,SE,web,2,P310,Training Package,service,1,299.17,299.17,USD
O104391,2026-02-18T11:43:52,2026-02-18,C0237,Customer 0237,Mid-Market,MW,partner,1,P110,Professional Subscription,subscription,1,82.51,82.51,USD
O104392,2026-02-18T15:57:02,2026-02-18,C0082,Customer 0082,Consumer,SE,web,1,P100,Starter Subscription,subscription,1,28.18,28.18,USD
O104393,2026-02-18T11:03:16,2026-02-18,C0077,Customer 0077,SMB,SE,web,1,P200,Analytics Add-on,addon,2,41.49,82.98,USD
O104393,2026-02-18T11:03:16,2026-02-18,C0077,Customer 0077,SMB,SE,web,2,P310,Training Package,service,1,281.52,281.52,USD
O104394,2026-02-18T18:51:30,2026-02-18,C0220,Customer 0220,Enterprise,SE,mobile,1,P100,Starter Subscription,subscription,1,28.42,28.42,USD
O104395,2026-02-18T18:00:14,2026-02-18,C0169,Customer 0169,Consumer,SW,web,1,P210,Automation Add-on,addon,2,58.28,116.56,USD
O104396,2026-02-18T12:18:21,2026-02-18,C0136,Customer 0136,SMB,SE,web,1,P110,Professional Subscription,subscription,1,79.53,79.53,USD
O104396,2026-02-18T12:18:21,2026-02-18,C0136,Customer 0136,SMB,SE,web,2,P100,Starter Subscription,subscription,1,31.07,31.07,USD
O104397,2026-02-18T14:11:29,2026-02-18,C0169,Customer 0169,Consumer,SW,web,1,P110,Professional Subscription,subscription,1,82.76,82.76,USD
O104398,2026-02-18T13:35:06,2026-02-18,C0036,Customer 0036,Mid-Market,NE,mobile,1,P120,Enterprise Subscription,subscription,1,187.77,187.77,USD
O104399,2026-02-18T19:24:35,2026-02-18,C0222,Customer 0222,Consumer,NE,mobile,1,P310,Training Package,service,1,322.41,322.41,USD
O104400,2026-02-18T17:08:32,2026-02-18,C0221,Customer 0221,Consumer,MW,web,1,P110,Professional Subscription,subscription,1,78.67,78.67,USD
O104400,2026-02-18T17:08:32,2026-02-18,C0221,Customer 0221,Consumer,MW,web,2,P210,Automation Add-on,addon,1,56.33,56.33,USD
O104401,2026-02-18T16:39:11,2026-02-18,C0235,Customer 0235,Consumer,W,mobile,1,P300,Implementation Package,service,1,460.26,460.26,USD
O104402,2026-02-18T11:46:37,2026-02-18,C0176,Customer 0176,Mid-Market,SW,mobile,1,P210,Automation Add-on,addon,2,61.05,122.10,USD
O104403,2026-02-18T14:40:54,2026-02-18,C0058,Customer 0058,SMB,W,mobile,1,P200,Analytics Add-on,addon,1,35.93,35.93,USD
O104404,2026-02-18T15:11:29,2026-02-18,C0152,Customer 0152,Consumer,MW,web,1,P200,Analytics Add-on,addon,2,40.74,81.48,USD
O104404,2026-02-18T15:11:29,2026-02-18,C0152,Customer 0152,Consumer,MW,web,2,P310,Training Package,service,1,316.77,316.77,USD
O104405,2026-02-18T18:44:00,2026-02-18,C0137,Customer 0137,Mid-Market,NE,web,1,P120,Enterprise Subscription,subscription,1,213.57,213.57,USD
O104406,2026-02-18T14:32:45,2026-02-18,C0066,Customer 0066,Consumer,NE,partner,1,P310,Training Package,service,1,304.11,304.11,USD
O104407,2026-02-18T12:44:53,2026-02-18,C0114,Customer 0114,Consumer,MW,web,1,P210,Automation Add-on,addon,1,61.67,61.67,USD
O104408,2026-02-18T19:03:24,2026-02-18,C0055,Customer 0055,Mid-Market,NE,partner,1,P210,Automation Add-on,addon,1,59.05,59.05,USD
O104409,2026-02-18T14:56:07,2026-02-18,C0240,Customer 0240,Consumer,W,web,1,P100,Starter Subscription,subscription,1,30.76,30.76,USD
O104409,2026-02-18T14:56:07,2026-02-18,C0240,Customer 0240,Consumer,W,web,2,P310,Training Package,service,1,320.44,320.44,USD
O104410,2026-02-18T09:59:38,2026-02-18,C0052,Customer 0052,SMB,MW,mobile,1,P200,Analytics Add-on,addon,1,36.55,36.55,USD
O104410,2026-02-18T09:59:38,2026-02-18,C0052,Customer 0052,SMB,MW,mobile,2,P310,Training Package,service,1,280.55,280.55,USD
O104410,2026-02-18T09:59:38,2026-02-18,C0052,Customer 0052,SMB,MW,mobile,3,P210,Automation Add-on,addon,1,55.31,55.31,USD
O104411,2026-02-18T08:07:31,2026-02-18,C0097,Customer 0097,Enterprise,NE,mobile,1,P110,Professional Subscription,subscription,1,73.19,73.19,USD
O104411,2026-02-18T08:07:31,2026-02-18,C0097,Customer 0097,Enterprise,NE,mobile,2,P210,Automation Add-on,addon,2,62.14,124.28,USD
O104412,2026-02-18T16:40:30,2026-02-18,C0008,Customer 0008,SMB,W,mobile,1,P210,Automation Add-on,addon,2,56.76,113.52,USD
O104413,2026-02-18T12:39:03,2026-02-18,C0023,Customer 0023,Consumer,W,mobile,1,P210,Automation Add-on,addon,1,58.77,58.77,USD
O104414,2026-02-19T12:06:08,2026-02-19,C0022,Customer 0022,SMB,NE,mobile,1,P100,Starter Subscription,subscription,1,29.85,29.85,USD
O104414,2026-02-19T12:06:08,2026-02-19,C0022,Customer 0022,SMB,NE,mobile,2,P200,Analytics Add-on,addon,2,39.84,79.68,USD
O104415,2026-02-19T17:12:43,2026-02-19,C0226,Customer 0226,Consumer,SW,web,1,P210,Automation Add-on,addon,2,56.39,112.78,USD
O104415,2026-02-19T17:12:43,2026-02-19,C0226,Customer 0226,Consumer,SW,web,2,P100,Starter Subscription,subscription,1,29.85,29.85,USD
O104416,2026-02-19T15:29:52,2026-02-19,C0084,Customer 0084,Consumer,NE,mobile,1,P200,Analytics Add-on,addon,1,37.80,37.80,USD
O104417,2026-02-19T10:45:09,2026-02-19,C0052,Customer 0052,SMB,MW,web,1,P300,Implementation Package,service,1,475.74,475.74,USD
O104417,2026-02-19T10:45:09,2026-02-19,C0052,Customer 0052,SMB,MW,web,2,P100,Starter Subscription,subscription,1,29.22,29.22,USD
O104418,2026-02-19T15:46:58,2026-02-19,C0002,Customer 0002,SMB,SE,partner,1,P310,Training Package,service,1,303.76,303.76,USD
O104419,2026-02-19T14:49:35,2026-02-19,C0022,Customer 0022,SMB,NE,mobile,1,P310,Training Package,service,1,277.13,277.13,USD
O104419,2026-02-19T14:49:35,2026-02-19,C0022,Customer 0022,SMB,NE,mobile,2,P200,Analytics Add-on,addon,1,38.09,38.09,USD
O104419,2026-02-19T14:49:35,2026-02-19,C0022,Customer 0022,SMB,NE,mobile,3,P210,Automation Add-on,addon,1,62.59,62.59,USD
O104420,2026-02-19T13:34:50,2026-02-19,C0227,Customer 0227,Mid-Market,MW,web,1,P120,Enterprise Subscription,subscription,1,204.70,204.70,USD
O104421,2026-02-19T18:37:19,2026-02-19,C0189,Customer 0189,SMB,SW,web,1,P110,Professional Subscription,subscription,1,73.51,73.51,USD
O104421,2026-02-19T18:37:19,2026-02-19,C0189,Customer 0189,SMB,SW,web,2,P200,Analytics Add-on,addon,2,38.68,77.36,USD
O104422,2026-02-19T11:48:11,2026-02-19,C0148,Customer 0148,Consumer,SE,web,1,P200,Analytics Add-on,addon,1,36.05,36.05,USD
O104423,2026-02-19T08:54:43,2026-02-19,C0151,Customer 0151,Consumer,W,web,1,P300,Implementation Package,service,1,507.81,507.81,USD
O104424,2026-02-19T09:17:45,2026-02-19,C0012,Customer 0012,SMB,NE,web,1,P300,Implementation Package,service,1,530.59,530.59,USD
O104424,2026-02-19T09:17:45,2026-02-19,C0012,Customer 0012,SMB,NE,web,2,P100,Starter Subscription,subscription,1,30.18,30.18,USD
O104424,2026-02-19T09:17:45,2026-02-19,C0012,Customer 0012,SMB,NE,web,3,P120,Enterprise Subscription,subscription,1,191.86,191.86,USD
O104425,2026-02-19T08:32:44,2026-02-19,C0169,Customer 0169,Consumer,SW,web,1,P120,Enterprise Subscription,subscription,1,185.49,185.49,USD
O104426,2026-02-19T15:45:20,2026-02-19,C0205,Customer 0205,Consumer,SW,mobile,1,P110,Professional Subscription,subscription,1,77.89,77.89,USD
O104427,2026-02-19T11:08:44,2026-02-19,C0226,Customer 0226,Consumer,SW,web,1,P200,Analytics Add-on,addon,1,38.26,38.26,USD
O104427,2026-02-19T11:08:44,2026-02-19,C0226,Customer 0226,Consumer,SW,web,2,P310,Training Package,service,1,315.08,315.08,USD
O104428,2026-02-19T14:04:11,2026-02-19,C0192,Customer 0192,Mid-Market,MW,partner,1,P100,Starter Subscription,subscription,1,27.51,27.51,USD
O104429,2026-02-19T10:26:03,2026-02-19,C0112,Customer 0112,SMB,NE,web,1,P100,Starter Subscription,subscription,1,29.26,29.26,USD
O104430,2026-02-19T08:33:50,2026-02-19,C0086,Customer 0086,Consumer,SW,web,1,P200,Analytics Add-on,addon,2,36.47,72.94,USD
O104431,2026-02-19T17:15:04,2026-02-19,C0240,Customer 0240,Consumer,W,web,1,P300,Implementation Package,service,1,516.10,516.10,USD
O104432,2026-02-19T20:25:14,2026-02-19,C0061,Customer 0061,Consumer,MW,mobile,1,P100,Starter Subscription,subscription,1,29.71,29.71,USD
O104432,2026-02-19T20:25:14,2026-02-19,C0061,Customer 0061,Consumer,MW,mobile,2,P210,Automation Add-on,addon,2,58.31,116.62,USD
O104433,2026-02-19T10:45:07,2026-02-19,C0081,Customer 0081,SMB,W,web,1,P100,Starter Subscription,subscription,1,27.49,27.49,USD
O104434,2026-02-19T17:34:24,2026-02-19,C0014,Customer 0014,Consumer,SW,web,1,P100,Starter Subscription,subscription,1,29.24,29.24,USD
O104434,2026-02-19T17:34:24,2026-02-19,C0014,Customer 0014,Consumer,SW,web,2,P210,Automation Add-on,addon,2,63.03,126.06,USD
O104435,2026-02-19T10:31:57,2026-02-19,C0198,Customer 0198,SMB,SW,mobile,1,P310,Training Package,service,1,301.72,301.72,USD
O104436,2026-02-19T11:46:43,2026-02-19,C0025,Customer 0025,SMB,W,web,1,P100,Starter Subscription,subscription,1,30.51,30.51,USD
O104437,2026-02-19T14:54:16,2026-02-19,C0181,Customer 0181,SMB,W,web,1,P200,Analytics Add-on,addon,2,40.66,81.32,USD
O104437,2026-02-19T14:54:16,2026-02-19,C0181,Customer 0181,SMB,W,web,2,P120,Enterprise Subscription,subscription,1,190.44,190.44,USD
O104437,2026-02-19T14:54:16,2026-02-19,C0181,Customer 0181,SMB,W,web,3,P300,Implementation Package,service,1,536.79,536.79,USD
O104438,2026-02-19T12:47:08,2026-02-19,C0229,Customer 0229,SMB,SE,mobile,1,P110,Professional Subscription,subscription,1,83.99,83.99,USD
O104438,2026-02-19T12:47:08,2026-02-19,C0229,Customer 0229,SMB,SE,mobile,2,P210,Automation Add-on,addon,1,58.85,58.85,USD
O104439,2026-02-19T14:37:19,2026-02-19,C0127,Customer 0127,SMB,W,web,1,P210,Automation Add-on,addon,1,60.48,60.48,USD
O104439,2026-02-19T14:37:19,2026-02-19,C0127,Customer 0127,SMB,W,web,2,P200,Analytics Add-on,addon,1,36.55,36.55,USD
O104440,2026-02-19T19:01:44,2026-02-19,C0171,Customer 0171,Consumer,NE,partner,1,P200,Analytics Add-on,addon,2,38.03,76.06,USD
O104440,2026-02-19T19:01:44,2026-02-19,C0171,Customer 0171,Consumer,NE,partner,2,P310,Training Package,service,1,294.32,294.32,USD
O104441,2026-02-19T11:15:35,2026-02-19,C0232,Customer 0232,Mid-Market,W,mobile,1,P310,Training Package,service,1,275.46,275.46,USD
O104442,2026-02-19T13:44:42,2026-02-19,C0205,Customer 0205,Consumer,SW,web,1,P300,Implementation Package,service,1,512.89,512.89,USD
O104443,2026-02-19T17:53:33,2026-02-19,C0008,Customer 0008,SMB,W,partner,1,P300,Implementation Package,service,1,464.65,464.65,USD
O104443,2026-02-19T17:53:33,2026-02-19,C0008,Customer 0008,SMB,W,partner,2,P310,Training Package,service,1,289.95,289.95,USD
O104444,2026-02-19T14:39:29,2026-02-19,C0125,Customer 0125,Mid-Market,NE,partner,1,P310,Training Package,service,1,288.53,288.53,USD
O104445,2026-02-19T19:45:17,2026-02-19,C0171,Customer 0171,Consumer,NE,web,1,P120,Enterprise Subscription,subscription,1,200.10,200.10,USD
O104445,2026-02-19T19:45:17,2026-02-19,C0171,Customer 0171,Consumer,NE,web,2,P110,Professional Subscription,subscription,1,81.84,81.84,USD
O104446,2026-02-19T09:04:52,2026-02-19,C0039,Customer 0039,Mid-Market,SW,mobile,1,P100,Starter Subscription,subscription,1,29.67,29.67,USD
O104446,2026-02-19T09:04:52,2026-02-19,C0039,Customer 0039,Mid-Market,SW,mobile,2,P300,Implementation Package,service,1,510.80,510.80,USD
O104446,2026-02-19T09:04:52,2026-02-19,C0039,Customer 0039,Mid-Market,SW,mobile,3,P110,Professional Subscription,subscription,1,81.88,81.88,USD
O104447,2026-02-19T11:18:51,2026-02-19,C0130,Customer 0130,SMB,MW,web,1,P210,Automation Add-on,addon,1,55.18,55.18,USD
O104447,2026-02-19T11:18:51,2026-02-19,C0130,Customer 0130,SMB,MW,web,2,P300,Implementation Package,service,1,483.89,483.89,USD
O104448,2026-02-19T20:23:00,2026-02-19,C0065,Customer 0065,Enterprise,NE,partner,1,P310,Training Package,service,1,313.77,313.77,USD
O104449,2026-02-19T13:25:05,2026-02-19,C0042,Customer 0042,Consumer,MW,web,1,P300,Implementation Package,service,1,500.16,500.16,USD
O104450,2026-02-20T12:43:27,2026-02-20,C0040,Customer 0040,SMB,W,web,1,P100,Starter Subscription,subscription,1,29.99,29.99,USD
O104450,2026-02-20T12:43:27,2026-02-20,C0040,Customer 0040,SMB,W,web,2,P310,Training Package,service,1,275.85,275.85,USD
O104451,2026-02-20T14:41:11,2026-02-20,C0233,Customer 0233,Mid-Market,SE,mobile,1,P100,Starter Subscription,subscription,1,29.85,29.85,USD
O104452,2026-02-20T19:49:58,2026-02-20,C0099,Customer 0099,Enterprise,MW,web,1,P210,Automation Add-on,addon,1,63.18,63.18,USD
O104453,2026-02-20T14:42:00,2026-02-20,C0036,Customer 0036,Mid-Market,NE,mobile,1,P110,Professional Subscription,subscription,1,78.24,78.24,USD
O104453,2026-02-20T14:42:00,2026-02-20,C0036,Customer 0036,Mid-Market,NE,mobile,2,P100,Starter Subscription,subscription,1,28.55,28.55,USD
O104454,2026-02-20T19:28:37,2026-02-20,C0147,Customer 0147,Enterprise,W,web,1,P120,Enterprise Subscription,subscription,1,188.92,188.92,USD
O104455,2026-02-20T15:28:08,2026-02-20,C0225,Customer 0225,Enterprise,MW,web,1,P110,Professional Subscription,subscription,1,83.80,83.80,USD
O104456,2026-02-20T19:17:25,2026-02-20,C0018,Customer 0018,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,199.25,199.25,USD
O104457,2026-02-20T16:16:31,2026-02-20,C0001,Customer 0001,Consumer,NE,partner,1,P300,Implementation Package,service,1,461.04,461.04,USD
O104458,2026-02-20T10:47:46,2026-02-20,C0059,Customer 0059,Consumer,W,mobile,1,P300,Implementation Package,service,1,508.76,508.76,USD
O104459,2026-02-20T14:29:40,2026-02-20,C0234,Customer 0234,SMB,SW,web,1,P300,Implementation Package,service,1,503.82,503.82,USD
O104460,2026-02-20T10:33:40,2026-02-20,C0142,Customer 0142,SMB,SW,mobile,1,P210,Automation Add-on,addon,1,55.59,55.59,USD
O104460,2026-02-20T10:33:40,2026-02-20,C0142,Customer 0142,SMB,SW,mobile,2,P300,Implementation Package,service,1,506.78,506.78,USD
O104460,2026-02-20T10:33:40,2026-02-20,C0142,Customer 0142,SMB,SW,mobile,3,P100,Starter Subscription,subscription,1,29.73,29.73,USD
O104461,2026-02-20T11:47:25,2026-02-20,C0154,Customer 0154,SMB,SW,web,1,P200,Analytics Add-on,addon,2,36.77,73.54,USD
O104462,2026-02-20T15:51:54,2026-02-20,C0151,Customer 0151,Consumer,W,web,1,P310,Training Package,service,1,304.29,304.29,USD
O104463,2026-02-20T16:11:27,2026-02-20,C0212,Customer 0212,SMB,SE,partner,1,P300,Implementation Package,service,1,488.74,488.74,USD
O104464,2026-02-20T14:49:53,2026-02-20,C0058,Customer 0058,SMB,W,web,1,P200,Analytics Add-on,addon,2,40.04,80.08,USD
O104464,2026-02-20T14:49:53,2026-02-20,C0058,Customer 0058,SMB,W,web,2,P120,Enterprise Subscription,subscription,1,199.45,199.45,USD
O104465,2026-02-20T08:23:07,2026-02-20,C0188,Customer 0188,Mid-Market,SW,web,1,P100,Starter Subscription,subscription,1,30.63,30.63,USD
O104466,2026-02-20T11:56:01,2026-02-20,C0201,Customer 0201,Consumer,NE,web,1,P100,Starter Subscription,subscription,1,27.92,27.92,USD
O104466,2026-02-20T11:56:01,2026-02-20,C0201,Customer 0201,Consumer,NE,web,2,P300,Implementation Package,service,1,529.80,529.80,USD
O104467,2026-02-20T20:22:06,2026-02-20,C0153,Customer 0153,Consumer,W,mobile,1,P100,Starter Subscription,subscription,1,31.25,31.25,USD
O104468,2026-02-20T14:32:17,2026-02-20,C0212,Customer 0212,SMB,SE,mobile,1,P110,Professional Subscription,subscription,1,79.70,79.70,USD
O104469,2026-02-20T17:34:55,2026-02-20,C0217,Customer 0217,SMB,NE,web,1,P310,Training Package,service,1,307.10,307.10,USD
O104469,2026-02-20T17:34:55,2026-02-20,C0217,Customer 0217,SMB,NE,web,2,P110,Professional Subscription,subscription,1,85.12,85.12,USD
O104470,2026-02-20T15:19:43,2026-02-20,C0035,Customer 0035,SMB,SE,partner,1,P210,Automation Add-on,addon,1,61.30,61.30,USD
